threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.7362032758246506,113,297,0,0,1.0,1.0,0.275609756097561,1.0,0.4321223709369025
0.7845599413028002,112,297,0,1,0.9911504424778761,1.0,0.27383863080684595,0.9911504424778761,0.42911877394636017
0.7878158686274903,112,296,1,1,0.9911504424778761,0.9966329966329966,0.27450980392156865,0.9911504424778761,0.42994241842610365
0.954066522575395,111,296,1,2,0.9823008849557522,0.9966329966329966,0.2727272727272727,0.9823008849557522,0.4269230769230769
0.9632697331252115,110,296,1,3,0.9734513274336283,0.9966329966329966,0.270935960591133,0.9734513274336283,0.4238921001926782
0.9976165692319001,109,296,1,4,0.9646017699115044,0.9966329966329966,0.2691358024691358,0.9646017699115044,0.42084942084942084
1.0179237129990895,108,296,1,5,0.9557522123893806,0.9966329966329966,0.26732673267326734,0.9557522123893806,0.41779497098646035
1.0447023031202662,108,295,2,5,0.9557522123893806,0.9932659932659933,0.2679900744416873,0.9557522123893806,0.4186046511627907
1.0773299724827505,108,294,3,5,0.9557522123893806,0.98989898989899,0.26865671641791045,0.9557522123893806,0.41941747572815535
1.0773930388352015,108,293,4,5,0.9557522123893806,0.9865319865319865,0.26932668329177056,0.9557522123893806,0.42023346303501946
1.0800725494467915,107,293,4,6,0.9469026548672567,0.9865319865319865,0.2675,0.9469026548672567,0.4171539961013645
1.082123529791233,107,292,5,6,0.9469026548672567,0.9831649831649831,0.2681704260651629,0.9469026548672567,0.41796875
1.0926005750540508,106,292,5,7,0.9380530973451328,0.9831649831649831,0.2663316582914573,0.9380530973451328,0.41487279843444225
1.0982613647186619,105,292,5,8,0.9292035398230089,0.9831649831649831,0.26448362720403024,0.9292035398230089,0.4117647058823529
1.1179595580276667,105,291,6,8,0.9292035398230089,0.9797979797979798,0.26515151515151514,0.9292035398230089,0.412573673870334
1.1221717311315476,105,290,7,8,0.9292035398230089,0.9764309764309764,0.26582278481012656,0.9292035398230089,0.41338582677165353
1.1273577050455343,105,289,8,8,0.9292035398230089,0.9730639730639731,0.26649746192893403,0.9292035398230089,0.41420118343195267
1.1301711891832236,105,288,9,8,0.9292035398230089,0.9696969696969697,0.26717557251908397,0.9292035398230089,0.4150197628458498
1.1420201340515157,105,287,10,8,0.9292035398230089,0.9663299663299664,0.26785714285714285,0.9292035398230089,0.4158415841584158
1.178656941481069,105,286,11,8,0.9292035398230089,0.9629629629629629,0.26854219948849106,0.9292035398230089,0.4166666666666667
1.1876229948010362,104,286,11,9,0.9203539823008849,0.9629629629629629,0.26666666666666666,0.9203539823008849,0.4135188866799205
1.2151148209058749,103,286,11,10,0.911504424778761,0.9629629629629629,0.2647814910025707,0.911504424778761,0.4103585657370518
